# FREQ_MHz, SIN, COS, GAIN
473, 0xBC9D43F4, 0x3F7FF3EC, 0x3F7FEC14 # MP={0.00, -1.10}
485, 0xBC8EF859, 0x3F7FF605, 0x3F7FE9FC # MP={0.00, -1.00}
497, 0xBC8EF859, 0x3F7FF605, 0x3F7FE9FC # MP={0.00, -1.00}
509, 0xBC8EF859, 0x3F7FF605, 0x3F7FE9FC # MP={0.00, -1.00}
521, 0xBC80ACA2, 0x3F7FF7EA, 0x3F7FE816 # MP={0.00, -0.90}
533, 0xBC80ACA2, 0x3F7FF7EA, 0x3F7FE816 # MP={0.00, -0.90}
545, 0xBC64C1A1, 0x3F7FF99D, 0x3F7FE664 # MP={0.00, -0.80}
557, 0xBC643AF1, 0x3F7F62E6, 0x3F803EBD # MP={-0.01, -0.80}
569, 0xBC4829D1, 0x3F7FFB1C, 0x3F7FE4E4 # MP={0.00, -0.70}
581, 0xBC2B91D9, 0x3F7FFC68, 0x3F7FE398 # MP={0.00, -0.60}
593, 0xBC2B2CD4, 0x3F7F65B0, 0x3F803D57 # MP={-0.01, -0.60}
605, 0xBC0EA590, 0x3F7F66C8, 0x3F803CCA # MP={-0.01, -0.50}
617, 0xBBE43C5D, 0x3F7F67AE, 0x3F803C57 # MP={-0.01, -0.40}
629, 0xBBAB9273, 0x3F7FFF1A, 0x3F7FE0E6 # MP={0.00, -0.30}
641, 0xBB643CB8, 0x3F7F68DF, 0x3F803BBD # MP={-0.01, -0.20}
653, 0xBAE43CCF, 0x3F7F692C, 0x3F802929 # MP={-0.01, -0.10}
665, 0x00000000, 0x3F7F6945, 0x3F7FE000 # MP={-0.01, 0.00}
677, 0xBAE43CCF, 0x3F7F692C, 0x3F802929 # MP={-0.01, -0.10}
689, 0x00000000, 0x3F7F6945, 0x3F7FE000 # MP={-0.01, 0.00}
701, 0x3AE43CCF, 0x3F7F692C, 0x3F7F6E14 # MP={-0.01, 0.10}
713, 0x3B643CB8, 0x3F7F68DF, 0x3F7EFC8E # MP={-0.01, 0.20}
725, 0x3BAB2D6E, 0x3F7F6860, 0x3F7E8B6D # MP={-0.01, 0.30}
737, 0x3BE3B5FC, 0x3F7ED14D, 0x3F7E1BB9 # MP={-0.02, 0.40}
749, 0x3C0EA590, 0x3F7F66C8, 0x3F7DAA57 # MP={-0.01, 0.50}
761, 0x3C47B3F6, 0x3F7F6464, 0x3F7CCACF # MP={-0.01, 0.70}
773, 0x3C643AF1, 0x3F7F62E6, 0x3F7C5B9F # MP={-0.01, 0.80}

@@RX_LOFT ############################################
# RX_I, RX_Q
0x14, 0x08 # stdIQ={8.21,6.36}

##################################################################################
@@BAND 01
##################################################################################
@@TX_LOFT ############################################
# Gain, TX_I, TX_Q
00, 0x8C, 0x9D# MP={0.41, -13.00}
01, 0x8D, 0x9B# MP={-0.03, -12.80}
02, 0x8A, 0xA0# MP={0.39, -13.10}
03, 0x8B, 0x9B# MP={0.42, -14.60}
04, 0x8A, 0x9E# MP={0.31, -13.70}
05, 0x8C, 0x9C# MP={0.22, -12.40}
06, 0x8B, 0x9B# MP={0.26, -15.00}
07, 0x89, 0x9C# MP={0.31, -14.50}
08, 0x89, 0x9C# MP={0.28, -14.00}
09, 0x89, 0x9A# MP={0.35, -12.90}
10, 0x8A, 0x9C# MP={0.31, -13.10}
11, 0x8A, 0x9C# MP={0.29, -13.80}
12, 0x8B, 0x9A# MP={0.32, -13.10}
13, 0x86, 0x9D# MP={0.31, -13.40}
14, 0x89, 0x9B# MP={0.37, -13.90}
15, 0x88, 0x9D# MP={0.34, -13.70}
16, 0x88, 0x9C# MP={0.38, -13.80}
17, 0x8A, 0x98# MP={0.34, -13.40}
18, 0x8A, 0x9A# MP={0.32, -13.60}
19, 0x8C, 0x9A# MP={0.33, -13.30}
20, 0x89, 0x9B# MP={0.37, -13.10}
21, 0x8A, 0x9A# MP={0.37, -13.30}
22, 0x8A, 0x9B# MP={0.37, -12.50}
23, 0x8B, 0x97# MP={0.36, -12.60}
24, 0x8C, 0x98# MP={0.35, -12.10}
25, 0x8B, 0x97# MP={0.34, -12.10}

@@TX_IQ_IMBALANCE #####################################
# FREQ_MHz, SIN, COS, GAIN
2412, 0xBE7191BD, 0x3F871701, 0x3F727081 # MP={0.34, -12.60}
2417, 0xBE767901, 0x3F879B50, 0x3F7183D7 # MP={0.36, -12.80}
2422, 0xBE767901, 0x3F879B50, 0x3F7183D7 # MP={0.36, -12.80}
2427, 0xBE75E7E2, 0x3F874B78, 0x3F721271 # MP={0.35, -12.80}
2432, 0xBE72204C, 0x3F8766BA, 0x3F71E1B0 # MP={0.35, -12.60}
2437, 0xBE75E7E2, 0x3F874B78, 0x3F721271 # MP={0.35, -12.80}
2442, 0xBE703C38, 0x3F877432, 0x3F71C99F # MP={0.35, -12.50}
2447, 0xBE7191BD, 0x3F871701, 0x3F727081 # MP={0.34, -12.60}
2452, 0xBE770A75, 0x3F87EB57, 0x3F70F591 # MP={0.37, -12.80}
2457, 0xBE785DA0, 0x3F878D7E, 0x3F719C79 # MP={0.36, -12.90}
2462, 0xBE68AA0E, 0x3F87A905, 0x3F716B6D # MP={0.35, -12.10}
2467, 0xBE6DCBA0, 0x3F8731C7, 0x3F724078 # MP={0.34, -12.40}
2472, 0xBE6C7381, 0x3F878ED2, 0x3F719A1C # MP={0.35, -12.30}
2484, 0xBE6FAEC6, 0x3F872471, 0x3F725862 # MP={0.34, -12.50}

@@RX_IQ_IMBALANCE #####################################
# FREQ_MHz, SIN, COS, GAIN
2412, 0x3D5EED28, 0x3F79354A, 0x3F72A949 # MP={-0.11, 3.20}
2417, 0x3D57F784, 0x3F793B6B, 0x3F730D99 # MP={-0.11, 3.10}
2422, 0x3D517D0C, 0x3F79D473, 0x3F736B45 # MP={-0.10, 3.00}
2427, 0x3D57F784, 0x3F793B6B, 0x3F730D99 # MP={-0.11, 3.10}
2432, 0x3D5876F7, 0x3F79CE80, 0x3F73066A # MP={-0.10, 3.10}
2437, 0x3D517D0C, 0x3F79D473, 0x3F736B45 # MP={-0.10, 3.00}
2442, 0x3D51F8AD, 0x3F7A67E2, 0x3F736447 # MP={-0.09, 3.00}
2447, 0x3D42A2BC, 0x3F78B9DA, 0x3F744319 # MP={-0.12, 2.80}
2452, 0x3D4994C5, 0x3F78B452, 0x3F73DDFD # MP={-0.12, 2.90}
2457, 0x3D431599, 0x3F794CA3, 0x3F743C8E # MP={-0.11, 2.80}
2462, 0x3D5101B4, 0x3F79415A, 0x3F737240 # MP={-0.11, 3.00}
2467, 0x3D5101B4, 0x3F79415A, 0x3F737240 # MP={-0.11, 3.00}
2472, 0x3D51F8AD, 0x3F7A67E2, 0x3F736447 # MP={-0.09, 3.00}
2484, 0x3D4AFA7A, 0x3F7A6DA6, 0x3F73C9AF # MP={-0.09, 2.90}

@@RX_LOFT ############################################
# RX_I, RX_Q
0x14, 0x07 # stdIQ={8.85,4.35}

